Order_ID,Customer_ID,Order_Date,Status
ORD02518,CUST0971,2024-06-20,Completed
ORD02519,CUST0344,2025-01-21,Completed
ORD02520,CUST0352,2024-07-02,Completed
ORD02521,CUST0806,2024-06-10,Completed
ORD02522,CUST0608,2024-12-22,Completed
ORD02523,CUST0543,2025-02-19,Cancelled
ORD02524,CUST0456,2024-08-19,Completed
ORD02525,CUST0581,2025-01-06,Completed
ORD02526,CUST0809,2025-02-27,Completed
ORD02527,CUST0809,2025-03-06,Completed
ORD02528,CUST0496,2025-02-20,Completed
ORD02529,CUST0296,2024-10-04,Cancelled
ORD02530,CUST0049,2024-09-30,Completed
ORD02531,CUST0292,2024-10-04,Completed
ORD02532,CUST0171,2024-10-11,Completed
ORD02533,CUST0165,2024-12-23,Cancelled
ORD02534,CUST0293,2024-11-01,Completed
ORD02535,CUST0180,2024-12-24,Cancelled
ORD02536,CUST0710,2024-08-21,Returned
ORD02537,CUST0814,2025-04-10,Completed
ORD02538,CUST0244,2024-07-07,Completed
ORD02539,CUST0325,2025-05-09,Completed
ORD02540,CUST0452,2025-05-26,Completed
ORD02541,CUST0189,2024-10-02,Completed
ORD02542,CUST0725,2024-12-03,Completed
ORD02543,CUST0325,2025-02-21,Returned
ORD02544,CUST0152,2024-10-29,Completed
ORD02545,CUST0553,2024-11-08,Returned
ORD02546,CUST0547,2025-05-21,Completed
ORD02547,CUST0943,2025-03-03,Completed
ORD02548,CUST0954,2024-11-13,Completed
ORD02549,CUST0149,2024-09-11,Returned
ORD02550,CUST0951,2024-08-01,Completed
ORD02551,CUST0005,2024-10-07,Returned
ORD02552,CUST0560,2024-12-03,Returned
ORD02553,CUST0340,2025-01-25,Completed
ORD02554,CUST0303,2025-04-06,Completed
ORD02555,CUST0297,2024-10-04,Returned
ORD02556,CUST0773,2024-09-22,Returned
ORD02557,CUST0588,2025-04-04,Completed
ORD02558,CUST0819,2025-03-22,Completed
ORD02559,CUST0929,2024-10-02,Returned
ORD02560,CUST0347,2025-03-03,Completed
ORD02561,CUST0750,2025-03-30,Completed
ORD02562,CUST0042,2025-03-22,Completed
ORD02563,CUST0565,2024-08-17,Completed
ORD02564,CUST0026,2024-12-16,Completed
ORD02565,CUST0862,2024-12-08,Completed
ORD02566,CUST0366,2024-10-20,Completed
ORD02567,CUST0057,2024-12-27,Completed
ORD02568,CUST0200,2025-03-23,Completed
ORD02569,CUST0228,2025-06-06,Cancelled
ORD02570,CUST0786,2025-06-07,Completed
ORD02571,CUST0024,2024-06-20,Completed
ORD02572,CUST0870,2025-02-20,Completed
ORD02573,CUST0688,2025-02-08,Returned
ORD02574,CUST1000,2025-04-13,Completed
ORD02575,CUST0200,2025-04-29,Completed
ORD02576,CUST0618,2024-10-26,Completed
ORD02577,CUST0967,2024-12-19,Completed
ORD02578,CUST0683,2024-12-02,Completed
ORD02579,CUST0152,2024-09-04,Cancelled
ORD02580,CUST0438,2024-09-24,Completed
ORD02581,CUST0382,2024-07-28,Completed
ORD02582,CUST0354,2024-12-25,Completed
ORD02583,CUST0457,2025-02-22,Cancelled
ORD02584,CUST0090,2024-08-29,Completed
ORD02585,CUST0910,2024-07-27,Completed
ORD02586,CUST0426,2025-01-11,Cancelled
ORD02587,CUST0296,2025-03-28,Completed
ORD02588,CUST0746,2024-09-07,Returned
ORD02589,CUST0435,2024-10-31,Cancelled
ORD02590,CUST0425,2025-04-24,Completed
ORD02591,CUST0602,2024-08-16,Completed
ORD02592,CUST0148,2025-04-21,Completed
ORD02593,CUST0487,2025-01-10,Returned
ORD02594,CUST0538,2024-10-07,Returned
ORD02595,CUST0068,2025-04-27,Returned
ORD02596,CUST0605,2025-03-02,Cancelled
ORD02597,CUST0091,2024-11-11,Completed
ORD02598,CUST0655,2025-01-04,Returned
ORD02599,CUST0425,2025-01-21,Completed
ORD02600,CUST0474,2024-09-14,Cancelled
ORD02601,CUST0774,2025-03-14,Returned
ORD02602,CUST0205,2025-05-17,Completed
ORD02603,CUST0391,2025-03-22,Completed
ORD02604,CUST0503,2024-11-03,Completed
ORD02605,CUST0847,2024-10-18,Completed
ORD02606,CUST0600,2024-10-12,Completed
ORD02607,CUST0573,2024-10-21,Cancelled
ORD02608,CUST0230,2025-05-14,Completed
ORD02609,CUST0003,2024-08-21,Completed
ORD02610,CUST0308,2025-04-13,Returned
ORD02611,CUST0855,2024-07-22,Completed
ORD02612,CUST0128,2025-05-09,Completed
ORD02613,CUST0915,2024-07-27,Completed
ORD02614,CUST0184,2024-10-04,Completed
ORD02615,CUST0705,2024-08-30,Completed
ORD02616,CUST0030,2024-10-19,Completed
ORD02617,CUST0284,2025-04-22,Completed
ORD02618,CUST0994,2024-07-16,Completed
ORD02619,CUST0764,2024-08-29,Completed
ORD02620,CUST0493,2024-12-27,Completed
ORD02621,CUST0890,2024-09-17,Completed
ORD02622,CUST0703,2024-11-29,Completed
ORD02623,CUST0711,2025-05-28,Cancelled
ORD02624,CUST0383,2024-08-17,Completed
ORD02625,CUST0590,2024-10-31,Completed
ORD02626,CUST0266,2024-07-25,Completed
ORD02627,CUST0060,2025-04-18,Completed
ORD02628,CUST0473,2024-06-10,Cancelled
ORD02629,CUST0139,2025-04-09,Completed
ORD02630,CUST0055,2025-05-01,Completed
ORD02631,CUST0430,2024-08-05,Completed
ORD02632,CUST0979,2024-06-30,Completed
ORD02633,CUST0297,2024-08-31,Completed
ORD02634,CUST0655,2024-11-01,Returned
ORD02635,CUST0527,2024-07-30,Completed
ORD02636,CUST0644,2025-02-26,Completed
ORD02637,CUST0097,2024-06-22,Completed
ORD02638,CUST0172,2024-12-05,Completed
ORD02639,CUST0894,2025-01-24,Completed
ORD02640,CUST0866,2025-05-08,Completed
ORD02641,CUST0309,2025-01-23,Completed
ORD02642,CUST0715,2025-04-29,Completed
ORD02643,CUST0099,2025-02-11,Completed
ORD02644,CUST0361,2024-08-09,Cancelled
ORD02645,CUST0014,2025-03-09,Completed
ORD02646,CUST0289,2025-02-11,Completed
ORD02647,CUST0497,2024-11-11,Completed
ORD02648,CUST0944,2024-12-31,Returned
ORD02649,CUST0105,2025-02-24,Completed
ORD02650,CUST0516,2025-01-03,Completed
ORD02651,CUST0193,2024-06-23,Cancelled
ORD02652,CUST0573,2025-01-10,Completed
ORD02653,CUST0852,2025-04-30,Returned
ORD02654,CUST0867,2025-01-18,Completed
ORD02655,CUST0565,2024-08-30,Cancelled
ORD02656,CUST0822,2025-01-03,Completed
ORD02657,CUST0472,2025-01-30,Returned
ORD02658,CUST0120,2025-04-26,Cancelled
ORD02659,CUST0946,2024-09-27,Completed
ORD02660,CUST0357,2024-10-31,Completed
ORD02661,CUST0372,2025-03-29,Completed
ORD02662,CUST0453,2024-09-06,Cancelled
ORD02663,CUST0612,2025-05-23,Completed
ORD02664,CUST0994,2024-07-01,Completed
ORD02665,CUST0727,2024-09-14,Completed
ORD02666,CUST0763,2024-10-19,Cancelled
ORD02667,CUST0228,2024-11-09,Completed
ORD02668,CUST0711,2025-01-12,Completed
ORD02669,CUST0233,2025-06-03,Completed
ORD02670,CUST0215,2024-12-19,Completed
ORD02671,CUST0081,2024-09-20,Completed
ORD02672,CUST0782,2024-07-05,Cancelled
ORD02673,CUST0080,2024-11-04,Completed
ORD02674,CUST0496,2024-11-25,Cancelled
ORD02675,CUST0044,2024-10-28,Completed
ORD02676,CUST0034,2025-03-26,Cancelled
ORD02677,CUST0526,2024-08-29,Completed
ORD02678,CUST0481,2024-08-04,Completed
ORD02679,CUST0260,2024-07-27,Completed
ORD02680,CUST0309,2025-04-19,Completed
ORD02681,CUST0773,2025-01-27,Completed
ORD02682,CUST0127,2024-08-03,Returned
ORD02683,CUST0211,2025-02-26,Completed
ORD02684,CUST0205,2025-01-29,Completed
ORD02685,CUST0360,2024-08-18,Completed
ORD02686,CUST0150,2024-09-05,Cancelled
ORD02687,CUST0965,2025-01-15,Completed
ORD02688,CUST0594,2025-05-06,Completed
ORD02689,CUST0165,2024-12-27,Cancelled
ORD02690,CUST0800,2024-11-03,Cancelled
ORD02691,CUST0248,2025-04-01,Completed
ORD02692,CUST0070,2025-01-20,Completed
ORD02693,CUST0593,2025-03-29,Cancelled
ORD02694,CUST0542,2024-09-20,Completed
ORD02695,CUST0197,2025-03-14,Returned
ORD02696,CUST0176,2025-01-13,Returned
ORD02697,CUST0551,2024-08-05,Completed
ORD02698,CUST0743,2025-06-04,Completed
ORD02699,CUST0220,2024-10-21,Returned
ORD02700,CUST0872,2024-12-24,Cancelled
ORD02701,CUST0376,2025-02-25,Completed
ORD02702,CUST0190,2025-01-21,Completed
ORD02703,CUST0981,2024-11-04,Completed
ORD02704,CUST0855,2024-06-10,Completed
ORD02705,CUST0389,2025-04-20,Completed
ORD02706,CUST0527,2024-07-17,Completed
ORD02707,CUST0116,2024-06-18,Cancelled
ORD02708,CUST0322,2024-12-02,Completed
ORD02709,CUST0113,2024-11-08,Completed
ORD02710,CUST0508,2024-08-14,Cancelled
ORD02711,CUST0722,2024-12-30,Completed
ORD02712,CUST0740,2025-05-16,Completed
ORD02713,CUST0336,2024-10-13,Completed
ORD02714,CUST0395,2024-09-09,Completed
ORD02715,CUST0615,2024-10-09,Cancelled
ORD02716,CUST0704,2025-02-07,Returned
ORD02717,CUST0455,2025-05-08,Completed
ORD02718,CUST0418,2024-08-02,Completed
ORD02719,CUST0876,2025-02-09,Completed
ORD02720,CUST0878,2025-01-25,Completed
ORD02721,CUST0862,2024-09-15,Cancelled
ORD02722,CUST0962,2025-05-08,Completed
ORD02723,CUST0184,2025-02-09,Completed
ORD02724,CUST0691,2025-03-25,Completed
ORD02725,CUST0108,2025-05-07,Completed
ORD02726,CUST0536,2024-07-29,Completed
ORD02727,CUST0088,2024-12-05,Completed
ORD02728,CUST0405,2025-05-12,Completed
ORD02729,CUST0605,2024-10-20,Returned
ORD02730,CUST0760,2024-12-14,Returned
ORD02731,CUST0173,2025-05-07,Completed
ORD02732,CUST0999,2025-05-30,Completed
ORD02733,CUST0206,2024-09-06,Completed
ORD02734,CUST0414,2024-10-04,Completed
ORD02735,CUST0859,2024-12-22,Completed
ORD02736,CUST0512,2024-10-14,Completed
ORD02737,CUST0731,2025-05-03,Cancelled
ORD02738,CUST0608,2025-01-17,Completed
ORD02739,CUST0809,2025-02-07,Cancelled
ORD02740,CUST0966,2024-08-11,Completed
ORD02741,CUST0488,2024-08-08,Completed
ORD02742,CUST0973,2025-02-16,Completed
ORD02743,CUST0497,2025-01-11,Completed
ORD02744,CUST0151,2025-05-27,Cancelled
ORD02745,CUST0111,2024-07-08,Completed
ORD02746,CUST0502,2025-03-27,Completed
ORD02747,CUST0644,2024-10-23,Returned
ORD02748,CUST0031,2025-04-08,Completed
ORD02749,CUST0055,2025-04-26,Cancelled
ORD02750,CUST0511,2025-02-25,Completed
ORD02751,CUST0996,2024-07-09,Completed
ORD02752,CUST0620,2025-04-27,Completed
ORD02753,CUST0157,2024-10-30,Completed
ORD02754,CUST0639,2025-03-14,Completed
ORD02755,CUST0079,2024-12-04,Completed
ORD02756,CUST0533,2025-05-25,Cancelled
ORD02757,CUST0812,2025-03-20,Completed
ORD02758,CUST0301,2025-01-10,Completed
ORD02759,CUST0503,2024-08-25,Completed
ORD02760,CUST0556,2025-03-15,Completed
ORD02761,CUST0881,2025-01-26,Completed
ORD02762,CUST0019,2025-03-18,Returned
ORD02763,CUST0033,2024-09-05,Returned
ORD02764,CUST0902,2024-07-25,Returned
ORD02765,CUST0393,2025-05-23,Completed
ORD02766,CUST0874,2025-05-04,Completed
ORD02767,CUST0471,2025-05-22,Completed
ORD02768,CUST0182,2025-05-29,Completed
ORD02769,CUST0882,2024-12-09,Cancelled
ORD02770,CUST0906,2024-08-05,Cancelled
ORD02771,CUST0504,2024-11-19,Completed
ORD02772,CUST0320,2024-07-22,Cancelled
ORD02773,CUST0500,2025-01-27,Cancelled
ORD02774,CUST0583,2024-11-01,Completed
ORD02775,CUST0676,2025-05-17,Completed
ORD02776,CUST0553,2024-12-01,Completed
ORD02777,CUST0488,2025-02-17,Completed
ORD02778,CUST0161,2024-06-20,Completed
ORD02779,CUST0401,2025-03-23,Completed
ORD02780,CUST0606,2025-05-06,Returned
ORD02781,CUST0632,2025-05-29,Completed
ORD02782,CUST0785,2024-11-20,Returned
ORD02783,CUST0329,2025-02-14,Completed
ORD02784,CUST0605,2024-12-31,Completed
ORD02785,CUST0858,2024-10-22,Completed
ORD02786,CUST0829,2024-10-30,Cancelled
ORD02787,CUST0028,2024-06-10,Cancelled
ORD02788,CUST0641,2025-05-16,Completed
ORD02789,CUST0100,2025-03-15,Completed
ORD02790,CUST0366,2024-12-16,Completed
ORD02791,CUST0058,2025-04-03,Completed
ORD02792,CUST0254,2024-11-10,Completed
ORD02793,CUST0320,2025-01-27,Completed
ORD02794,CUST0933,2024-08-01,Completed
ORD02795,CUST0890,2024-06-22,Completed
ORD02796,CUST0346,2025-02-03,Completed
ORD02797,CUST0552,2025-04-30,Completed
ORD02798,CUST0472,2025-04-27,Completed
ORD02799,CUST0433,2025-01-11,Completed
ORD02800,CUST0924,2025-03-03,Completed
ORD02801,CUST0021,2025-02-23,Completed
ORD02802,CUST0603,2024-11-12,Completed
ORD02803,CUST0325,2025-01-14,Completed
ORD02804,CUST0400,2025-05-01,Completed
ORD02805,CUST0101,2024-12-21,Cancelled
ORD02806,CUST0103,2025-04-15,Completed
ORD02807,CUST0211,2024-11-12,Completed
ORD02808,CUST0515,2024-10-19,Cancelled
ORD02809,CUST0684,2025-05-14,Completed
ORD02810,CUST0630,2024-08-17,Completed
ORD02811,CUST0993,2024-08-24,Completed
ORD02812,CUST0509,2024-09-29,Completed
ORD02813,CUST0998,2024-11-02,Cancelled
ORD02814,CUST0861,2025-04-22,Cancelled
ORD02815,CUST0220,2024-10-07,Completed
ORD02816,CUST0049,2025-01-21,Completed
ORD02817,CUST0588,2025-02-15,Completed
ORD02818,CUST0232,2025-05-09,Completed
ORD02819,CUST0981,2024-09-16,Completed
ORD02820,CUST0865,2024-10-12,Completed
ORD02821,CUST0607,2024-10-19,Completed
ORD02822,CUST0069,2024-10-14,Completed
ORD02823,CUST0544,2025-02-28,Completed
ORD02824,CUST0215,2024-07-04,Completed
ORD02825,CUST0079,2025-03-18,Completed
ORD02826,CUST0310,2024-09-03,Completed
ORD02827,CUST0308,2024-08-27,Completed
ORD02828,CUST0553,2024-10-27,Completed
ORD02829,CUST0425,2025-03-20,Completed
ORD02830,CUST0640,2025-02-25,Completed
ORD02831,CUST0688,2024-07-21,Cancelled
ORD02832,CUST0185,2024-09-29,Cancelled
ORD02833,CUST0643,2024-06-17,Cancelled
ORD02834,CUST0884,2025-01-30,Completed
ORD02835,CUST0512,2024-10-09,Completed
ORD02836,CUST0986,2024-08-03,Cancelled
ORD02837,CUST0961,2024-06-19,Completed
ORD02838,CUST0960,2024-10-01,Completed
ORD02839,CUST0829,2025-04-14,Completed
ORD02840,CUST0788,2024-07-20,Returned
ORD02841,CUST0958,2024-06-20,Completed
ORD02842,CUST0642,2025-04-22,Completed
ORD02843,CUST0206,2024-12-12,Completed
ORD02844,CUST0152,2024-10-26,Completed
ORD02845,CUST0765,2024-11-12,Completed
ORD02846,CUST0308,2024-12-12,Cancelled
ORD02847,CUST0421,2025-05-27,Completed
ORD02848,CUST0851,2024-08-19,Returned
ORD02849,CUST0650,2025-06-04,Completed
ORD02850,CUST0423,2025-03-01,Completed
ORD02851,CUST0294,2025-04-22,Completed
ORD02852,CUST0263,2024-07-14,Completed
ORD02853,CUST0242,2025-02-04,Completed
ORD02854,CUST0117,2025-04-23,Completed
ORD02855,CUST0029,2024-06-12,Completed
ORD02856,CUST0848,2024-06-13,Completed
ORD02857,CUST0498,2024-09-01,Completed
ORD02858,CUST0447,2025-02-14,Completed
ORD02859,CUST0928,2024-06-09,Completed
ORD02860,CUST0164,2025-02-08,Completed
ORD02861,CUST0030,2025-01-16,Completed
ORD02862,CUST0823,2024-12-22,Completed
ORD02863,CUST0564,2025-06-03,Completed
ORD02864,CUST0873,2024-11-10,Completed
ORD02865,CUST0740,2025-01-07,Completed
ORD02866,CUST0021,2024-06-15,Completed
ORD02867,CUST0919,2024-06-23,Completed
ORD02868,CUST0617,2025-04-13,Completed
ORD02869,CUST0066,2024-12-20,Returned
ORD02870,CUST0417,2025-02-15,Cancelled
ORD02871,CUST0688,2024-12-23,Completed
ORD02872,CUST0093,2025-05-17,Completed
ORD02873,CUST0860,2025-01-26,Cancelled
ORD02874,CUST0144,2025-02-14,Completed
ORD02875,CUST0585,2024-10-13,Cancelled
ORD02876,CUST0956,2025-03-10,Completed
ORD02877,CUST0681,2024-09-06,Cancelled
ORD02878,CUST0973,2025-01-31,Cancelled
ORD02879,CUST0538,2024-09-24,Completed
ORD02880,CUST0906,2024-11-26,Completed
ORD02881,CUST0615,2024-11-30,Completed
ORD02882,CUST0827,2025-02-08,Completed
ORD02883,CUST0853,2024-08-23,Completed
ORD02884,CUST0400,2024-09-03,Cancelled
ORD02885,CUST0762,2025-03-07,Completed
ORD02886,CUST0434,2024-07-22,Completed
ORD02887,CUST0110,2025-03-14,Completed
ORD02888,CUST0994,2025-06-01,Completed
ORD02889,CUST0419,2025-05-06,Completed
ORD02890,CUST0604,2024-10-28,Completed
ORD02891,CUST0547,2024-10-23,Completed
ORD02892,CUST0972,2024-12-20,Completed
ORD02893,CUST0559,2024-08-25,Completed
ORD02894,CUST0700,2024-08-17,Completed
ORD02895,CUST0285,2024-06-11,Cancelled
ORD02896,CUST0960,2024-11-21,Completed
ORD02897,CUST0487,2024-12-02,Cancelled
ORD02898,CUST0842,2025-04-04,Completed
ORD02899,CUST0661,2024-10-17,Returned
ORD02900,CUST0621,2024-08-09,Completed
ORD02901,CUST0758,2024-11-09,Completed
ORD02902,CUST0964,2024-10-28,Completed
ORD02903,CUST0940,2024-07-05,Cancelled
ORD02904,CUST0246,2024-07-23,Completed
ORD02905,CUST0394,2025-02-26,Completed
ORD02906,CUST0982,2024-12-07,Cancelled
ORD02907,CUST0925,2024-10-25,Cancelled
ORD02908,CUST0125,2025-01-26,Completed
ORD02909,CUST0243,2024-09-30,Cancelled
ORD02910,CUST0398,2024-11-21,Completed
ORD02911,CUST0984,2025-02-03,Completed
ORD02912,CUST0940,2024-11-18,Completed
ORD02913,CUST0093,2024-06-09,Returned
ORD02914,CUST0775,2025-05-08,Completed
ORD02915,CUST0216,2024-12-28,Cancelled
ORD02916,CUST0165,2024-07-01,Returned
ORD02917,CUST0647,2024-10-05,Completed
ORD02918,CUST0832,2024-09-14,Cancelled
ORD02919,CUST0417,2024-09-16,Cancelled
ORD02920,CUST0281,2025-01-08,Cancelled
ORD02921,CUST0843,2025-02-25,Cancelled
ORD02922,CUST0504,2025-06-06,Completed
ORD02923,CUST0423,2025-04-04,Returned
ORD02924,CUST0341,2025-06-03,Cancelled
ORD02925,CUST0898,2025-04-19,Returned
ORD02926,CUST0103,2025-05-31,Cancelled
ORD02927,CUST0716,2024-10-07,Completed
ORD02928,CUST0068,2024-09-29,Completed
ORD02929,CUST0617,2024-08-06,Cancelled
ORD02930,CUST0561,2025-03-19,Cancelled
ORD02931,CUST0465,2025-04-24,Completed
ORD02932,CUST0781,2025-05-11,Completed
ORD02933,CUST0657,2024-09-09,Completed
ORD02934,CUST0455,2024-10-24,Cancelled
ORD02935,CUST0140,2024-07-10,Completed
ORD02936,CUST0205,2024-06-14,Completed
ORD02937,CUST0322,2025-05-05,Completed
ORD02938,CUST0114,2025-03-08,Completed
ORD02939,CUST0529,2025-02-06,Cancelled
ORD02940,CUST0787,2024-08-21,Cancelled
ORD02941,CUST0782,2024-08-06,Completed
ORD02942,CUST0609,2024-06-14,Completed
ORD02943,CUST0812,2025-01-13,Returned
ORD02944,CUST0463,2024-07-29,Completed
ORD02945,CUST0753,2025-03-23,Completed
ORD02946,CUST0178,2024-10-05,Completed
ORD02947,CUST0847,2024-06-09,Completed
ORD02948,CUST0289,2024-10-29,Completed
ORD02949,CUST0425,2025-03-14,Completed
ORD02950,CUST0403,2024-10-31,Cancelled
ORD02951,CUST0968,2025-01-18,Cancelled
ORD02952,CUST0585,2024-10-02,Completed
ORD02953,CUST0971,2025-06-05,Completed
ORD02954,CUST0572,2024-12-02,Completed
ORD02955,CUST0642,2024-11-28,Completed
ORD02956,CUST0092,2025-01-05,Returned
ORD02957,CUST0204,2024-10-09,Completed
ORD02958,CUST0873,2024-07-13,Completed
ORD02959,CUST0411,2025-03-19,Completed
ORD02960,CUST0615,2024-06-23,Completed
ORD02961,CUST0092,2025-01-05,Returned
ORD02962,CUST0175,2024-08-25,Returned
ORD02963,CUST0121,2024-09-06,Completed
ORD02964,CUST0539,2024-09-18,Completed
ORD02965,CUST0943,2024-11-27,Returned
ORD02966,CUST0848,2024-11-20,Completed
ORD02967,CUST0122,2024-11-09,Completed
ORD02968,CUST0209,2024-12-30,Completed
ORD02969,CUST0883,2024-12-09,Cancelled
ORD02970,CUST0273,2025-02-11,Completed
ORD02971,CUST0507,2025-06-07,Completed
ORD02972,CUST0442,2025-01-24,Cancelled
ORD02973,CUST0615,2024-11-25,Completed
ORD02974,CUST0844,2025-06-02,Completed
ORD02975,CUST0694,2024-10-06,Completed
ORD02976,CUST0185,2024-06-21,Completed
ORD02977,CUST0150,2024-10-20,Completed
ORD02978,CUST1000,2024-06-29,Completed
ORD02979,CUST0633,2025-05-18,Completed
ORD02980,CUST0255,2025-03-26,Completed
ORD02981,CUST0701,2024-10-21,Completed
ORD02982,CUST0088,2024-12-31,Completed
ORD02983,CUST0137,2025-05-10,Cancelled
ORD02984,CUST0998,2024-06-25,Completed
ORD02985,CUST0704,2024-08-15,Completed
ORD02986,CUST0393,2025-01-29,Cancelled
ORD02987,CUST0754,2024-09-09,Completed
ORD02988,CUST0075,2025-05-02,Completed
ORD02989,CUST0061,2024-09-24,Completed
ORD02990,CUST0954,2024-07-23,Completed
ORD02991,CUST0931,2024-11-20,Completed
ORD02992,CUST0621,2024-07-13,Returned
ORD02993,CUST0991,2025-02-05,Cancelled
ORD02994,CUST0727,2025-04-27,Cancelled
ORD02995,CUST0047,2024-07-17,Completed
ORD02996,CUST0517,2024-11-06,Completed
ORD02997,CUST0310,2024-09-13,Returned
ORD02998,CUST0688,2024-12-22,Completed
ORD02999,CUST0992,2024-06-12,Cancelled
ORD03000,CUST0043,2024-08-03,Completed
ORD03001,CUST0267,2025-05-11,Completed
ORD03002,CUST0505,2024-12-19,Returned
ORD03003,CUST0899,2024-08-13,Completed
ORD03004,CUST0092,2024-11-02,Completed
ORD03005,CUST0544,2024-07-05,Completed
ORD03006,CUST0267,2024-12-31,Completed
ORD03007,CUST0046,2025-04-14,Returned
ORD03008,CUST0512,2024-10-04,Cancelled
ORD03009,CUST0855,2025-02-04,Completed
ORD03010,CUST0370,2024-12-05,Returned
ORD03011,CUST0290,2024-12-06,Returned
ORD03012,CUST0270,2025-02-26,Completed
ORD03013,CUST0780,2025-05-21,Returned
ORD03014,CUST0530,2025-04-08,Completed
ORD03015,CUST0915,2024-10-27,Completed
ORD03016,CUST0755,2024-06-14,Returned
ORD03017,CUST0783,2025-02-23,Returned
ORD03018,CUST0570,2025-06-09,Cancelled
ORD03019,CUST0674,2025-04-18,Completed
ORD03020,CUST0451,2024-09-03,Completed
ORD03021,CUST0153,2024-07-29,Completed
ORD03022,CUST0188,2024-07-10,Completed
ORD03023,CUST0267,2025-03-05,Completed
ORD03024,CUST0479,2024-06-24,Completed
ORD03025,CUST0917,2024-11-25,Returned
ORD03026,CUST0042,2025-06-05,Completed
ORD03027,CUST0727,2024-12-12,Completed
ORD03028,CUST0469,2024-08-01,Completed
ORD03029,CUST0867,2025-04-01,Cancelled
ORD03030,CUST0152,2024-06-28,Completed
ORD03031,CUST0096,2024-09-15,Completed
ORD03032,CUST0291,2024-07-10,Completed
ORD03033,CUST0173,2024-09-26,Cancelled
ORD03034,CUST0843,2024-06-15,Completed
ORD03035,CUST0913,2025-05-15,Completed
ORD03036,CUST0218,2025-01-18,Completed
ORD03037,CUST0995,2024-09-11,Completed
ORD03038,CUST0786,2025-04-03,Completed
ORD03039,CUST0427,2024-10-04,Returned
ORD03040,CUST0253,2024-09-14,Cancelled
ORD03041,CUST0694,2024-11-17,Completed
ORD03042,CUST0337,2024-12-20,Completed
ORD03043,CUST0698,2024-12-16,Returned
ORD03044,CUST0125,2024-08-04,Completed
ORD03045,CUST0605,2024-07-08,Returned
ORD03046,CUST0109,2024-10-22,Cancelled
ORD03047,CUST0158,2024-07-08,Completed
ORD03048,CUST0472,2024-11-07,Cancelled
ORD03049,CUST0676,2024-07-24,Completed
ORD03050,CUST0644,2024-06-27,Returned
ORD03051,CUST0609,2024-07-16,Completed
ORD03052,CUST0338,2024-11-15,Returned
ORD03053,CUST0672,2024-11-28,Completed
ORD03054,CUST0464,2024-12-27,Completed
ORD03055,CUST0750,2024-07-07,Returned
ORD03056,CUST0929,2025-03-22,Returned
ORD03057,CUST0583,2024-12-06,Completed
ORD03058,CUST0884,2024-12-03,Completed
ORD03059,CUST0660,2025-05-16,Completed
ORD03060,CUST0818,2025-01-12,Completed
ORD03061,CUST0073,2025-05-09,Completed
ORD03062,CUST0617,2025-01-04,Completed
ORD03063,CUST0409,2025-01-16,Completed
ORD03064,CUST0246,2024-09-08,Returned
ORD03065,CUST0887,2024-11-29,Completed
ORD03066,CUST0022,2024-07-23,Cancelled
ORD03067,CUST0167,2025-02-12,Completed
ORD03068,CUST0413,2024-10-20,Completed
ORD03069,CUST0771,2024-10-11,Returned
ORD03070,CUST0158,2024-09-14,Completed
ORD03071,CUST0503,2024-10-22,Cancelled
ORD03072,CUST0754,2025-03-03,Cancelled
ORD03073,CUST0318,2024-12-26,Returned
ORD03074,CUST0618,2024-12-28,Completed
ORD03075,CUST0682,2024-12-12,Completed
ORD03076,CUST0377,2025-06-02,Completed
ORD03077,CUST0502,2024-10-16,Completed
ORD03078,CUST0398,2024-10-25,Completed
ORD03079,CUST0577,2025-06-06,Completed
ORD03080,CUST0093,2025-04-15,Cancelled
ORD03081,CUST0831,2025-03-14,Completed
ORD03082,CUST0191,2024-08-28,Completed
ORD03083,CUST0437,2025-01-03,Completed
ORD03084,CUST0526,2024-08-18,Completed
ORD03085,CUST0475,2025-02-26,Completed
ORD03086,CUST0664,2025-04-24,Completed
ORD03087,CUST0159,2024-08-28,Returned
ORD03088,CUST0540,2024-10-06,Completed
ORD03089,CUST0538,2024-10-01,Completed
ORD03090,CUST0480,2025-02-01,Completed
ORD03091,CUST0929,2024-11-03,Cancelled
ORD03092,CUST0308,2025-05-09,Completed
ORD03093,CUST0131,2025-01-06,Completed
ORD03094,CUST0308,2024-09-24,Cancelled
ORD03095,CUST0536,2025-01-31,Completed
ORD03096,CUST0583,2025-05-04,Completed
ORD03097,CUST0079,2025-02-26,Returned
ORD03098,CUST0526,2024-12-15,Completed
ORD03099,CUST0436,2025-06-08,Completed
ORD03100,CUST0476,2025-03-21,Completed
ORD03101,CUST0583,2024-09-07,Cancelled
ORD03102,CUST0364,2025-03-04,Completed
ORD03103,CUST0084,2024-12-31,Cancelled
ORD03104,CUST0017,2024-06-22,Completed
ORD03105,CUST0678,2024-12-07,Completed
ORD03106,CUST0806,2025-03-22,Completed
ORD03107,CUST0403,2025-05-07,Completed
ORD03108,CUST0427,2024-08-10,Cancelled
ORD03109,CUST0305,2025-02-10,Completed
ORD03110,CUST0742,2025-06-09,Completed
ORD03111,CUST0687,2025-05-15,Completed
ORD03112,CUST0828,2024-10-03,Completed
ORD03113,CUST0990,2024-12-06,Returned
ORD03114,CUST0830,2024-12-16,Completed
ORD03115,CUST0190,2025-05-22,Completed
